customer_id,churn_probability,actual_churn,risk_category,recency_days,frequency,monetary,avg_order_value,customer_age_days
15092,0.9958530998952475,1,Critical Risk,214,3,776.46,17.25466666666667,247
15258,0.9958530998952475,1,Critical Risk,168,2,623.16,18.328235294117647,48
14024,0.9958530998952475,1,Critical Risk,121,3,645.74,18.99235294117647,269
16288,0.9958429070981609,1,Critical Risk,469,1,129.85,18.55,0
16498,0.995827586601261,1,Critical Risk,160,2,100.97,6.731333333333334,0
13392,0.9958234326426338,1,Critical Risk,676,1,91.14,11.3925,0
16888,0.9958216347174106,1,Critical Risk,400,3,437.15,8.09537037037037,300
17210,0.9958180574048846,1,Critical Risk,392,1,253.37,4.6920370370370375,0
16507,0.9957911431113727,1,Critical Risk,571,1,152.76,3.5525581395348835,0
15161,0.9957911431113727,1,Critical Risk,387,1,119.92,3.633939393939394,0
12365,0.9957850127515929,1,Critical Risk,290,1,320.69,15.27095238095238,0
12855,0.9957785340357594,1,Critical Risk,372,4,485.94,7.042608695652174,29
15560,0.9957775651666368,1,Critical Risk,397,2,153.52,15.352,0
14100,0.9957758222608106,1,Critical Risk,137,1,194.9,7.496153846153846,0
16251,0.9957758222608106,1,Critical Risk,511,1,128.31,6.4155,0
14980,0.9957758222608106,1,Critical Risk,736,1,150.68,6.278333333333333,0
15688,0.9957758222608106,1,Critical Risk,418,1,190.57,7.058148148148148,0
15818,0.9957617423914791,1,Critical Risk,587,1,123.5,13.722222222222221,0
13744,0.9957416709404272,1,Critical Risk,94,2,1156.36,16.060555555555553,197
14779,0.9957288362852598,1,Critical Risk,280,3,386.15,9.418292682926829,43
12768,0.9957157870681016,1,Critical Risk,450,1,168.69,16.869,0
15263,0.9957112417449611,1,Critical Risk,106,1,156.51,13.042499999999999,0
13469,0.9957112417449611,1,Critical Risk,652,1,82.4,13.733333333333334,0
12980,0.9957072453770229,1,Critical Risk,529,2,111.6,55.8,167
17907,0.9957040687642019,1,Critical Risk,640,1,80.08000000000001,6.673333333333335,0
17939,0.9957040687642019,1,Critical Risk,159,1,99.14,8.261666666666667,0
16704,0.9956906105427157,1,Critical Risk,617,2,695.66,11.994137931034482,53
15003,0.9956817244961005,1,Critical Risk,472,6,979.34,2.8141954022988505,209
13041,0.9956807336810476,1,Critical Risk,450,4,799.13,22.832285714285714,139
15894,0.9956656592617908,1,Critical Risk,252,2,346.04,4.436410256410257,115
17762,0.9956532848427598,1,Critical Risk,455,1,129.75,7.632352941176471,0
14839,0.9956452770229829,1,Critical Risk,417,3,915.28,12.368648648648648,285
13273,0.9956348353613572,1,Critical Risk,112,1,138.98,8.68625,0
13677,0.9956325275954486,1,Critical Risk,404,2,556.1899999999999,5.19803738317757,115
13698,0.9956107163399307,1,Critical Risk,596,2,385.63,9.887948717948717,85
18084,0.995579442320035,1,Critical Risk,382,1,106.20000000000002,21.240000000000002,0
17000,0.9955620675319117,1,Critical Risk,395,2,406.3,13.543333333333333,11
17795,0.9955575703989848,1,Critical Risk,179,2,350.39,7.617173913043478,85
15700,0.9955506796887428,1,Critical Risk,171,2,696.68,8.10093023255814,1
16645,0.9955438062323063,1,Critical Risk,735,1,160.39,11.456428571428571,0
18031,0.9955356932771287,1,Critical Risk,378,1,462.1,7.10923076923077,0
14279,0.9955303106297806,1,Critical Risk,680,1,110.5,55.25,0
13057,0.9955071349784952,1,Critical Risk,529,3,458.09,11.745897435897435,101
16760,0.9955066597570849,1,Critical Risk,429,1,228.0,13.411764705882353,0
15131,0.9954929632685203,1,Critical Risk,394,1,80.28,11.468571428571428,0
15541,0.9954873026644561,1,Critical Risk,113,1,85.13000000000001,2.9355172413793107,0
15770,0.9954795251078044,1,Critical Risk,612,1,321.45,17.858333333333334,0
14078,0.9954763389414734,1,Critical Risk,101,9,981.18,6.289615384615384,519
18227,0.9954337726104115,1,Critical Risk,217,1,93.75,18.75,0
15914,0.9954294846422581,1,Critical Risk,377,2,104.22999999999999,8.685833333333333,0
14182,0.995427788981816,1,Critical Risk,443,4,576.77,11.770816326530612,152
16980,0.9954234063952171,1,Critical Risk,254,3,1168.73,10.624818181818181,173
12405,0.9954133461187235,1,Critical Risk,148,1,1239.49,24.30372549019608,0
18129,0.9953939412840416,1,Critical Risk,242,1,112.55000000000001,8.039285714285715,0
16964,0.995390428442152,1,Critical Risk,732,2,53.65,13.4125,0
12902,0.9953807723708477,1,Critical Risk,264,1,138.68,13.868,0
13830,0.9953807723708477,1,Critical Risk,581,1,156.85000000000002,14.259090909090911,0
16058,0.9953779501251638,1,Critical Risk,405,1,62.7,31.35,0
18220,0.9953556977909065,1,Critical Risk,582,2,128.8,16.1,141
13133,0.9953556977909065,1,Critical Risk,273,3,200.45,16.704166666666666,185
14693,0.9953171462043799,1,Critical Risk,264,7,719.11,10.12830985915493,261
16610,0.9952697219859605,1,Critical Risk,218,1,75.66,12.61,0
15507,0.9952618908125822,1,Critical Risk,171,1,492.36,10.703478260869565,0
14003,0.9952548847183931,1,Critical Risk,732,1,209.41,13.088125,0
13793,0.9952463683090376,1,Critical Risk,646,1,96.0,13.714285714285714,0
13051,0.9952361779593788,1,Critical Risk,578,1,80.8,26.933333333333334,0
17318,0.9952354222574954,1,Critical Risk,724,1,164.28,9.126666666666667,0
14957,0.995230184433845,1,Critical Risk,252,2,190.09,7.04037037037037,391
17217,0.995230184433845,1,Critical Risk,233,2,152.55,5.448214285714286,385
12804,0.9952228025907587,1,Critical Risk,465,2,327.02,4.88089552238806,34
14070,0.9951937873671952,1,Critical Risk,684,1,326.55,7.775,0
12869,0.9951937873671952,1,Critical Risk,681,1,256.07,7.1130555555555555,0
16890,0.9951861000052803,1,Critical Risk,476,2,209.09,11.616111111111111,105
13024,0.9951707231909888,1,Critical Risk,470,2,555.87,17.931290322580644,111
16355,0.9951476625558294,1,Critical Risk,374,1,349.15,7.428723404255319,0
17200,0.9951422157672173,1,Critical Risk,386,3,176.71,7.362916666666667,264
17105,0.9951266278084884,1,Critical Risk,158,2,665.78,7.397555555555555,147
15595,0.9951124929080735,1,Critical Risk,487,1,64.8,32.4,0
13226,0.9951087823880505,1,Critical Risk,272,2,312.46,11.159285714285714,120
15715,0.995079127469761,1,Critical Risk,555,5,658.02,17.316315789473684,63
15813,0.9950583064187444,1,Critical Risk,207,2,666.11,20.185151515151517,31
13998,0.9950536709722482,1,Critical Risk,446,3,566.7,18.280645161290323,129
15481,0.99505279949921,1,Critical Risk,400,1,985.36,32.845333333333336,0
18038,0.99505241725578,1,Critical Risk,555,1,149.41,4.6690625,0
13779,0.99505241725578,1,Critical Risk,515,1,161.13,5.967777777777777,0
13608,0.99505241725578,1,Critical Risk,540,1,236.2,6.561111111111111,0
16874,0.99505241725578,1,Critical Risk,378,1,217.74,6.404117647058824,0
16540,0.99505241725578,1,Critical Risk,413,1,226.70000000000002,6.127027027027028,0
14983,0.99505241725578,1,Critical Risk,688,1,183.20000000000002,6.106666666666667,0
18234,0.99505241725578,1,Critical Risk,551,1,179.6,5.986666666666666,0
17953,0.99505241725578,1,Critical Risk,539,1,160.82,7.658095238095238,0
12898,0.99505241725578,1,Critical Risk,659,1,158.32,5.107096774193548,0
18086,0.9950503029967342,1,Critical Risk,273,1,101.34,14.477142857142857,0
14373,0.9950499742129842,1,Critical Risk,357,1,76.55,19.1375,0
16082,0.995034746252829,1,Critical Risk,669,1,106.75,6.671875,0
14615,0.9950308779205215,1,Critical Risk,393,5,951.76,19.828333333333333,153
17106,0.9950202210857989,1,Critical Risk,388,1,491.23,9.268490566037736,0
16831,0.9949779415945307,1,Critical Risk,564,1,91.8,15.299999999999999,0
13442,0.9949701257827276,1,Critical Risk,666,3,419.87,11.04921052631579,70
17882,0.9949521176404119,1,Critical Risk,378,2,313.46,5.597499999999999,0
15881,0.9949307501480844,1,Critical Risk,311,5,241.74,9.297692307692309,52
14330,0.9949253896969649,1,Critical Risk,623,1,200.63,15.433076923076923,0
14773,0.9949157065727542,1,Critical Risk,592,1,140.55,14.055000000000001,0
14536,0.9949123235034009,1,Critical Risk,259,1,171.8,9.042105263157895,0
14371,0.99490954923854,1,Critical Risk,294,1,100.5,25.125,0
15083,0.99490954923854,1,Critical Risk,256,1,88.2,17.64,0
12410,0.9949021370485202,1,Critical Risk,308,3,773.71,20.36078947368421,193
15935,0.9948988982056131,1,Critical Risk,238,1,108.03999999999999,9.82181818181818,0
15451,0.9948795477524905,1,Critical Risk,433,2,233.21,3.701746031746032,164
18052,0.9948692682017747,1,Critical Risk,564,1,45.6,45.6,0
17580,0.9948670636860301,1,Critical Risk,252,5,545.27,5.739684210526316,169
17116,0.9948549168423664,1,Critical Risk,647,1,389.78,8.293191489361702,0
14253,0.9948393591305473,1,Critical Risk,492,2,149.2,16.577777777777776,129
14454,0.9948373122421279,1,Critical Risk,375,5,885.5,8.123853211009175,357
13036,0.9948089030254812,1,Critical Risk,684,1,151.0,37.75,0
13770,0.9948049446359423,1,Critical Risk,436,2,517.77,11.255869565217392,293
15846,0.9947892877809822,1,Critical Risk,384,1,107.01,3.6900000000000004,0
12414,0.9947853217866758,1,Critical Risk,216,4,613.21,24.5284,246
16397,0.994777161996061,1,Critical Risk,627,1,127.88,11.625454545454545,0
18024,0.994777161996061,1,Critical Risk,152,2,146.78,7.725263157894737,0
13399,0.9947736045524178,1,Critical Risk,463,3,275.4,18.36,54
13444,0.994769080088307,1,Critical Risk,373,2,631.68,10.89103448275862,131
17740,0.9947676712000796,1,Critical Risk,430,3,148.5,24.75,266
17967,0.9947664957385248,1,Critical Risk,371,2,357.29,3.1068695652173917,44
16798,0.9947458516601495,1,Critical Risk,553,3,848.71,4.905838150289018,174
17789,0.9947457882251753,1,Critical Risk,280,2,397.15,13.694827586206896,379
12815,0.9947364446405358,1,Critical Risk,147,2,863.46,19.188000000000002,50
16280,0.9947316335132446,1,Critical Risk,724,1,238.05,14.878125,0
15548,0.9947293185016854,1,Critical Risk,595,1,158.09,6.8734782608695655,0
14955,0.9947293185016854,1,Critical Risk,732,1,163.77,5.282903225806452,0
16541,0.9947092582186372,1,Critical Risk,734,1,424.03,11.158684210526316,0
16084,0.9947092582186372,1,Critical Risk,298,1,436.18,11.47842105263158,0
16740,0.9947092582186372,1,Critical Risk,394,1,236.81,7.176060606060606,0
15982,0.9947092582186372,1,Critical Risk,604,1,324.51,7.211333333333333,0
13609,0.9947052397655937,1,Critical Risk,592,1,167.35,23.907142857142855,0
14370,0.9946774876151737,1,Critical Risk,487,5,813.98,19.85317073170732,188
15170,0.9946752415936273,1,Critical Risk,406,1,81.15,20.2875,0
15305,0.9946752415936273,1,Critical Risk,554,1,93.6,18.72,0
13180,0.9946752415936273,1,Critical Risk,606,1,86.10000000000001,21.525000000000002,0
13331,0.9946727970916035,1,Critical Risk,401,1,182.45,16.586363636363636,0
17996,0.9946496873594307,1,Critical Risk,379,3,482.33,7.1989552238805965,166
14187,0.9946364658532907,1,Critical Risk,473,1,123.5,15.4375,0
12942,0.9946360834428175,1,Critical Risk,130,3,942.65,10.358791208791208,234
17182,0.9946088937166323,1,Critical Risk,422,1,142.8,35.7,0
16865,0.9946033417064393,1,Critical Risk,401,1,130.95,8.184375,0
13567,0.9945596481851878,1,Critical Risk,427,4,1083.69,5.338374384236453,113
15852,0.994553957517408,1,Critical Risk,186,3,257.26,7.795757575757576,340
15586,0.9945432269505047,1,Critical Risk,592,3,1018.14,27.517297297297297,108
18256,0.9944903124639899,1,Critical Risk,387,1,110.69999999999999,11.069999999999999,0
16943,0.9944895387407425,1,Critical Risk,211,3,741.73,23.1790625,106
15412,0.9944865053570174,1,Critical Risk,170,1,88.53,9.836666666666666,0
17887,0.9944865053570174,1,Critical Risk,128,1,111.35,11.135,0
14964,0.9944865053570174,1,Critical Risk,246,1,104.45,8.704166666666667,0
18103,0.9944865053570174,1,Critical Risk,548,1,105.8,10.58,0
18076,0.9944865053570174,1,Critical Risk,379,1,82.37,11.767142857142858,0
14668,0.9944865053570174,1,Critical Risk,444,1,111.63,9.3025,0
17392,0.9944824025476892,1,Critical Risk,306,3,626.56,8.244210526315788,143
16427,0.9944790523474277,1,Critical Risk,262,2,241.06,26.784444444444446,21
16766,0.9944768111284544,1,Critical Risk,272,2,1145.6,33.69411764705882,0
16780,0.9944702993699497,1,Critical Risk,99,3,605.55,6.116666666666666,306
16090,0.9944631478378112,1,Critical Risk,623,1,205.91,10.2955,0
14726,0.9944631478378112,1,Critical Risk,654,1,124.75,6.565789473684211,0
17417,0.9944631478378112,1,Critical Risk,548,1,164.18,10.26125,0
15474,0.9944631478378112,1,Critical Risk,595,1,163.1,8.155,0
13053,0.9944631478378112,1,Critical Risk,621,1,127.65,7.508823529411765,0
13088,0.9944631478378112,1,Critical Risk,416,1,236.11,11.8055,0
14588,0.9944631478378112,1,Critical Risk,577,1,135.39,8.461875,0
12974,0.9944445240680316,1,Critical Risk,197,2,408.95,12.7796875,367
15552,0.9944445240680316,1,Critical Risk,216,2,252.52,8.417333333333334,405
14689,0.9944396770755501,1,Critical Risk,208,1,112.80000000000001,8.676923076923078,0
14267,0.9944266782131689,1,Critical Risk,162,3,1286.74,24.745,97
17551,0.994420336704724,1,Critical Risk,358,1,306.84,7.1358139534883716,0
14992,0.994420336704724,1,Critical Risk,441,1,210.5,7.796296296296297,0
16502,0.994420336704724,1,Critical Risk,619,2,266.5,6.1976744186046515,0
14979,0.994420336704724,1,Critical Risk,734,1,439.46000000000004,8.291698113207548,0
18128,0.994420336704724,1,Critical Risk,536,1,420.04,9.334222222222223,0
17124,0.994420336704724,1,Critical Risk,184,1,298.89,9.3403125,0
13251,0.994420336704724,1,Critical Risk,401,1,252.68,10.1072,0
17915,0.994420336704724,1,Critical Risk,550,1,242.13,6.918,0
17903,0.994420336704724,1,Critical Risk,393,1,381.09000000000003,8.468666666666667,0
13108,0.9943569178451483,1,Critical Risk,372,2,894.52,20.802790697674418,62
16402,0.9943331977894297,1,Critical Risk,264,2,511.4,4.3709401709401705,104
12439,0.9943156424586695,1,Critical Risk,682,2,1158.18,16.085833333333333,43
12807,0.9943041767457856,1,Critical Risk,382,1,250.35,16.69,0
14892,0.9942980023920468,1,Critical Risk,690,1,202.35000000000002,15.565384615384618,0
15733,0.9942980023920468,1,Critical Risk,282,1,162.3,16.23,0
17455,0.9942980023920468,1,Critical Risk,203,1,131.7,16.4625,0
13130,0.9942916107237262,1,Critical Risk,93,1,64.0,32.0,0
15779,0.9942819899352887,1,Critical Risk,462,2,124.08000000000001,15.510000000000002,69
16035,0.9942811580490042,1,Critical Risk,559,1,217.73,10.368095238095238,0
16289,0.9942801428360959,1,Critical Risk,461,1,136.31,6.490952380952381,0
18046,0.9942801428360959,1,Critical Risk,649,1,189.63,7.293461538461538,0
17983,0.9942801428360959,1,Critical Risk,394,1,171.71,7.154583333333334,0
14041,0.9942801428360959,1,Critical Risk,265,1,141.41,6.733809523809524,0
13737,0.9942801428360959,1,Critical Risk,199,1,265.65,9.160344827586206,0
17055,0.9942801428360959,1,Critical Risk,445,1,239.55,7.985,0
14604,0.9942801428360959,1,Critical Risk,632,1,143.85999999999999,6.254782608695652,0
15490,0.9942801428360959,1,Critical Risk,429,1,217.6,7.771428571428571,0
17558,0.9942801428360959,1,Critical Risk,392,1,259.17,9.25607142857143,0
12641,0.9942577183514533,1,Critical Risk,114,1,185.9,18.59,0
17277,0.9942576986904734,1,Critical Risk,227,2,976.25,14.356617647058824,95
14339,0.9942379976355682,1,Critical Risk,242,2,620.27,26.968260869565217,186
13337,0.9942357120519794,1,Critical Risk,545,1,1575.26,18.106436781609194,0
17544,0.9942097040214108,1,Critical Risk,389,3,960.69,10.442282608695653,0
13071,0.9942044684934124,1,Critical Risk,611,1,129.22,10.768333333333333,0
17089,0.9941822233874344,1,Critical Risk,385,1,128.45,32.1125,0
17992,0.9941786669779407,1,Critical Risk,388,1,254.13,4.794905660377358,0
17057,0.9941786669779407,1,Critical Risk,595,1,294.74,5.8948,0
17276,0.9941786669779407,1,Critical Risk,401,1,406.69,7.673396226415094,0
14996,0.9941698729241097,1,Critical Risk,480,2,442.28999999999996,10.787560975609756,0
18162,0.9941635344763694,1,Critical Risk,731,1,379.15999999999997,8.06723404255319,0
13550,0.9941635344763694,1,Critical Risk,382,1,349.51,7.943409090909091,0
16387,0.9941540728123023,1,Critical Risk,322,5,837.4300000000001,8.815052631578949,315
17044,0.9941459305345277,1,Critical Risk,374,7,1123.3200000000002,26.74571428571429,264
17804,0.9941360126334918,1,Critical Risk,375,3,385.23,4.187282608695653,362
12467,0.9941257439913683,1,Critical Risk,422,1,132.8,14.755555555555556,0
17020,0.9941200842933087,1,Critical Risk,541,2,935.62,13.559710144927536,104
13145,0.9941112520243636,1,Critical Risk,91,1,85.92,28.64,0
13747,0.9941112520243636,1,Critical Risk,424,1,90.2,22.55,0
16901,0.9940981530472887,1,Critical Risk,728,1,204.26,8.880869565217392,0
15528,0.9940972379506294,1,Critical Risk,253,1,229.33,8.820384615384615,0
14094,0.9940972379506294,1,Critical Risk,439,1,335.22,7.132340425531916,0
17296,0.9940972379506294,1,Critical Risk,729,1,338.13,10.246363636363636,0
18157,0.9940972379506294,1,Critical Risk,570,1,215.35,8.282692307692308,0
13540,0.9940934021384916,1,Critical Risk,466,3,632.39,19.7621875,188
17525,0.9940934021384916,1,Critical Risk,359,3,793.5,36.06818181818182,69
16129,0.9940822355697656,1,Critical Risk,406,3,1231.05,12.958421052631579,100
16617,0.9940597798935917,1,Critical Risk,235,1,151.85,30.369999999999997,0
15234,0.9940478043821079,1,Critical Risk,276,1,197.0,14.071428571428571,0
17995,0.9940433358831952,1,Critical Risk,281,3,360.33,13.345555555555555,105
14220,0.9940286926607992,1,Critical Risk,246,4,781.32,24.41625,321
12797,0.9940222561022923,1,Critical Risk,365,2,806.11,18.746744186046513,58
15889,0.9940145597696478,1,Critical Risk,156,8,1806.28,4.527017543859649,572
16972,0.9940103292844839,1,Critical Risk,382,2,702.85,8.078735632183909,73
13720,0.9940033312310532,1,Critical Risk,116,4,720.7,17.15952380952381,138
14002,0.99399203964182,1,Critical Risk,133,2,529.73,11.270851063829788,22
13303,0.993952323983915,1,Critical Risk,399,1,61.72,15.43,0
13490,0.9939492106067483,1,Critical Risk,653,1,154.25,19.28125,0
16431,0.9939443778884103,1,Critical Risk,212,3,642.81,7.744698795180722,84
14464,0.9939428207438834,1,Critical Risk,567,2,111.0,27.75,59
17756,0.9939366385839251,1,Critical Risk,375,3,733.7,8.631764705882354,18
12687,0.9939304561726031,1,Critical Risk,480,1,1858.91,14.87128,0
14097,0.9939243897586449,1,Critical Risk,480,2,422.86,10.5715,164
16772,0.9939176757754854,1,Critical Risk,422,3,1168.45,22.046226415094342,298
16421,0.993916254241897,1,Critical Risk,375,3,526.27,13.849210526315789,93
16351,0.9939064754733237,1,Critical Risk,332,13,3166.83,17.025967741935485,402
13556,0.993901232570787,1,Critical Risk,428,2,200.82,22.313333333333333,6
13766,0.9938958648465887,1,Critical Risk,494,1,190.35,11.197058823529412,0
15578,0.9938943410132518,1,Critical Risk,161,1,127.1,9.776923076923076,0
13605,0.9938845129957172,1,Critical Risk,386,2,522.67,9.861698113207547,184
18002,0.9938787639548142,1,Critical Risk,375,4,249.92,4.628148148148148,355
14654,0.9938746129624562,1,Critical Risk,737,1,246.86,9.142962962962963,0
